5.538906232724238876e-01,4.423386175487585836e-01
2.200505026335952685e-01,7.805454345050217846e-01
4.724622543467292823e-01,5.219380730786049583e-01
5.555244260831734282e-01,4.510008943713079144e-01
3.160757721223489414e-01,6.891128581356007476e-01
4.448900761067386411e-01,5.512415047381308275e-01
5.199078144031098470e-01,4.786888123323044808e-01
3.135654998754587863e-01,6.934648091389841174e-01
5.437946154631714268e-01,4.573609295890180837e-01
7.519774656168249916e-01,2.482602073571580359e-01
5.524988672107069565e-01,4.462049751922015361e-01
3.477724929947027532e-01,6.503516376839892921e-01
4.658341203817240039e-01,5.352555669992856702e-01
5.208715499889544631e-01,4.690180262730317406e-01
5.191514602053790561e-01,4.708208797086704256e-01
6.633530246952574760e-01,3.420321938603034240e-01
4.926854976681519505e-01,4.890060372807976674e-01
6.650311990991834010e-01,3.378019645432571161e-01
6.769332626680423237e-01,3.142347217704593021e-01
4.829725111057130427e-01,5.203118289157520060e-01
6.364635657409090097e-01,3.530810272199151334e-01
4.898084455714930563e-01,5.054420293179019419e-01
7.614017740769564169e-01,2.236553377319764890e-01
7.229970660217089895e-01,2.771631676093248009e-01
9.080283416058427814e-01,9.552179295816981552e-02
7.534876335901237177e-01,2.453231590496259551e-01
6.047260476731480816e-01,3.963249818938577862e-01
3.860146703261675416e-01,5.997595574976264388e-01
5.365521008541257464e-01,4.638881627839156474e-01
6.441826623457492795e-01,3.628035277531340141e-01
5.507280891109411769e-01,4.530515867429267263e-01
4.824743417600096951e-01,5.160908775491601652e-01
6.756193535056761457e-01,3.159200278500047254e-01
3.739501898563633020e-01,6.236267333271935387e-01
8.226738890103780788e-01,1.714384158244137146e-01
6.396260995604436950e-01,3.412046697926255368e-01
9.031677278807308529e-01,1.001888201149966906e-01
5.409084659183098776e-01,4.600512156703110422e-01
8.766261548328906361e-01,1.287081587843625918e-01
6.114557420701831614e-01,3.935325811582771061e-01
8.017225965542642552e-01,2.024554233618257593e-01
5.728627034037473420e-01,4.252928870805725570e-01
6.636776637121656330e-01,3.131562624783877924e-01
5.655456336048636512e-01,4.339229507205428771e-01
4.326156635460759459e-01,5.697080110856284074e-01
6.760123764128215251e-01,3.031271499428689342e-01
5.180508681742295174e-01,4.732958850775931814e-01
5.795085456833700688e-01,4.192841240518567214e-01
5.854239794247159123e-01,4.134830196847825157e-01
1.245008836171777045e-01,8.781237322314218163e-01
7.047406583113344780e-01,2.876315587413947883e-01
4.660299452160394096e-01,5.387721161619462018e-01
5.482313043607373038e-01,4.540599596074795241e-01
5.889525628173748473e-01,4.108660582107375170e-01
5.464833433179645539e-01,4.513627709959040502e-01
6.048817222711277974e-01,3.986566499029000621e-01
5.987632999496348418e-01,4.027711997008083800e-01
6.333826389835066628e-01,3.707042375210790608e-01
4.720120502268446150e-01,5.324588415367575989e-01
5.124700068681999898e-01,4.949097884458640295e-01
5.795679895110431579e-01,4.222720708457204375e-01
5.697248764180689040e-01,4.239284889986719707e-01
8.596803075997010435e-01,1.419812102203398263e-01
7.668860281946189295e-01,2.377917274126669922e-01
8.715333899050364819e-01,1.261682690969148091e-01
4.720872140749559631e-01,5.285497063936047679e-01
2.859536460356476573e-01,7.134923661736950473e-01
6.106093723584135047e-01,3.935951562538565485e-01
3.595468329441807720e-01,6.378612391777422896e-01
5.907751688656726063e-01,4.149194983496198863e-01
5.315371071229230138e-01,4.612405575324652340e-01
5.384033984243343784e-01,4.436976573345934316e-01
5.463846466642462429e-01,4.539680240807864031e-01
3.168720595784110250e-01,6.872230991952105184e-01
7.758707016555785874e-01,2.290255606744167893e-01
6.265165526605710467e-01,3.754624332453682101e-01
4.347362301091284853e-01,5.698294796363547743e-01
6.873063206004792480e-01,3.152249491590055630e-01
6.606943962167399764e-01,3.302668276019245508e-01
6.976981067869273412e-01,3.035703754330780768e-01
3.499818801599272611e-01,6.559741962157683570e-01
4.878878714977584741e-01,5.043753992534176778e-01
5.326236255915699491e-01,4.645406408539790588e-01
4.653469500741268527e-01,5.330052835778670284e-01
7.993224349065268797e-01,1.880524690883207395e-01
5.257952666005323294e-01,4.762396868587682186e-01
6.842626321743916495e-01,3.005665151408297708e-01
4.802396221486661121e-01,5.207377700210916727e-01
4.917669082590604424e-01,5.138265085326175763e-01
2.523716455304089723e-01,7.568635323102466117e-01
4.319156323464673486e-01,5.695428994933757760e-01
4.180238278210902658e-01,5.788945395360768353e-01
7.967746143054448282e-01,2.054702813214464574e-01
7.779622710360646343e-01,2.226804304682995228e-01
7.684849101072751543e-01,2.058998291630075028e-01
5.872661811613112404e-01,4.113110286225984402e-01
6.516558583850690090e-01,3.516628190544422439e-01
5.167529410135871526e-01,4.836093409046087199e-01
5.918983019456178774e-01,3.915543012881430585e-01
1.393916194682281451e-01,8.593126454393769098e-01
5.401148677308438284e-01,4.589489922416523093e-01
5.327300065810900431e-01,4.714155091892948679e-01
4.765601635364616895e-01,5.245194704602096358e-01
6.253044684095268035e-01,3.750495961449208937e-01
4.310020513466174541e-01,5.598477755319297700e-01
7.681987385461059858e-01,2.362590840893240562e-01
5.128409609900780319e-01,4.882289999422606552e-01
8.295592738204675687e-01,1.734125538627653285e-01
4.326601023124395096e-01,5.666985548214062973e-01
5.520182736524080758e-01,4.499173316965774938e-01
2.912435907353847497e-01,7.157832755370960864e-01
7.381125402500193777e-01,2.676190501853227266e-01
7.604285404692789907e-01,2.438356263867178242e-01
8.181551022134596618e-01,1.721906728499298933e-01
5.186360386902084674e-01,4.863986812692782657e-01
3.591971516262273401e-01,6.436500380734722082e-01
2.270076359385159726e-01,7.777583866045745253e-01
5.165745790576716789e-01,4.890962618417147856e-01
7.408140421591340452e-01,2.379665406626269852e-01
6.862826152593419771e-01,3.075810493545151902e-01
4.271690004969293519e-01,5.703240289352935477e-01
8.741390231255393717e-01,1.277308208132861833e-01
7.203451059782507437e-01,2.716141534079343778e-01
5.865325365598409446e-01,4.121571333425015915e-01
2.977403298655615926e-01,6.953039795965565428e-01
6.664915966260293034e-01,3.187781700948080221e-01
3.984476299786865461e-01,6.005595842422020159e-01
6.624320948391837494e-01,3.264355199156297460e-01
5.626761090893364070e-01,4.220856447922605170e-01
7.713572764494358580e-01,2.298128327949505723e-01
3.965532226320614972e-01,6.079992807174117164e-01
4.656057556010325116e-01,5.334282284614575431e-01
7.426209754389850870e-01,2.578667731410838604e-01
4.929792578297893524e-01,4.926499638424648997e-01
4.988175508562589511e-01,5.000386517137209719e-01
6.746211159029100735e-01,3.034016933403346217e-01
4.265211864678432607e-01,5.787450374506987183e-01
5.610127048729023347e-01,4.349632161119835749e-01
5.213349686739701117e-01,4.801238275023311797e-01
5.858047474164287394e-01,4.180002582923770804e-01
7.538707432028489697e-01,2.496636274507472442e-01
4.614189846357180658e-01,5.420198764360769639e-01
6.947909286637482529e-01,3.072571459822627249e-01
6.530897963269537421e-01,3.505832420525770710e-01
5.200862896588177575e-01,4.779820851288846262e-01
4.302641539252667346e-01,5.708282590150304259e-01
4.895635182016359055e-01,5.130840891722550090e-01
7.927865357243539801e-01,2.096366152570832142e-01
4.289227028712768730e-01,5.735539773329272339e-01
8.290935798094772879e-01,1.720332954395603631e-01
5.158382332674731341e-01,4.837968625882951290e-01
8.263094243421801322e-01,1.621686917644558079e-01
5.218549366610640838e-01,4.652309166867958923e-01
2.824024975707372653e-01,7.233163303203832273e-01
5.794138180637110613e-01,4.215116959043797018e-01
4.469528369492239417e-01,5.543454274196186748e-01
2.852422528610003560e-01,7.180323147032150466e-01
5.586486094490165089e-01,4.404183310284622288e-01
8.374411853377531356e-01,1.516352795342270632e-01
5.445209361810046111e-01,4.506437317791665009e-01
5.243290100819489874e-01,4.762951155573655337e-01
3.996414751013120936e-01,5.979796665939575151e-01
5.132018091116516967e-01,4.882603900084004356e-01
3.961217131083240028e-01,6.090260219732948066e-01
3.632959905030688219e-01,6.376425501132076956e-01
4.933452899394186741e-01,4.961464164280247613e-01
5.099179249810085190e-01,4.955385653572493831e-01
5.042472329516822782e-01,4.873919161606279360e-01
4.263802530164390037e-01,5.762924309792424316e-01
7.706695208272753561e-01,1.976076830848406130e-01
3.695193326495064268e-01,6.275913168589830615e-01
5.625921774480605597e-01,4.427048879431790263e-01
4.529538463164485829e-01,5.532969193434458255e-01
7.347186489483548133e-01,2.686311910403520464e-01
6.113170974431668681e-01,3.727898824592911220e-01
3.623688800235957963e-01,6.382272324164971478e-01
7.035460959454750141e-01,2.957695605442761111e-01
5.537375117569974803e-01,4.457197521559151943e-01
6.169101462943037406e-01,3.802190662253546738e-01
7.562758855451088280e-01,2.437311306460812066e-01
3.113844219293491200e-01,6.873165240348199090e-01
6.846225928637262870e-01,2.933939710044151661e-01
9.043136562555058600e-01,9.529695252614928114e-02
7.142228959900603913e-01,2.520095874347962894e-01
6.719870161137295739e-01,3.326813772436974515e-01
4.859568402954043131e-01,5.139549390504551951e-01
4.575302872228628193e-01,5.414020919953015376e-01
3.093575103338178089e-01,6.919783871502600547e-01
5.480890781319872618e-01,4.550197282928065134e-01
7.511272961615402810e-01,2.264266658694565615e-01
5.822974833180656340e-01,4.122282554836111945e-01
4.381585022367414650e-01,5.668375616483367629e-01
8.557578165554715621e-01,1.456471365969710940e-01
6.371567279145979867e-01,3.536384814413454647e-01
5.362610487887191635e-01,4.549729737497887894e-01
6.722601468534297187e-01,3.189010128597493110e-01
7.876028017812182203e-01,2.177562095940785147e-01
7.832095691648546243e-01,2.218302956377999346e-01
5.954971229514486319e-01,4.055367169133416994e-01
5.807807024834144016e-01,4.134457347999109800e-01
6.728006714624841234e-01,2.887538460165894327e-01
9.257050651556741894e-01,7.216600236633208265e-02
6.596133166484171584e-01,3.258694565840848378e-01
5.692197063603362528e-01,4.295385190268554698e-01
4.948569288887728068e-01,5.050954837767525074e-01
5.809535913905772286e-01,4.182765328910938440e-01
7.286605625347994941e-01,2.750941355521440146e-01
4.200631561996070462e-01,5.830221956427056318e-01
6.552199762055683774e-01,3.419091762909747256e-01
4.304207718881127853e-01,5.727149253776633309e-01
4.355800750275585220e-01,5.697927655143583126e-01
4.957046478520307220e-01,5.001711513384780039e-01
4.729473436825199495e-01,5.127677343673437971e-01
4.477934570623154364e-01,5.512587614470572106e-01
3.719797222780544255e-01,6.321899080999956455e-01
6.895616840311132867e-01,3.061881095725863533e-01
4.197325531628731121e-01,5.832488704767061494e-01
5.764765151700609325e-01,4.037790022466657414e-01
5.058296291706686487e-01,4.958665211561301134e-01
4.969694961917568987e-01,5.036225135537664155e-01
5.183913802693653761e-01,4.588473245569872905e-01
5.500480716456062069e-01,4.354863583465924948e-01
4.244290042232189419e-01,5.781856177312213463e-01
4.907006307069948225e-01,5.025121079494462295e-01
6.010198569480574848e-01,3.893225113140663107e-01
4.591896696345139084e-01,5.283269818626181724e-01
8.611415566672437905e-01,1.436587702104366593e-01
4.135881326043843731e-01,5.856361669302631023e-01
6.342913086368580089e-01,3.693096830677737863e-01
4.574294188190259902e-01,5.421505091203119298e-01
5.538436789064077326e-01,4.468936706991400998e-01
3.449926811664709714e-01,6.514718012450992912e-01
7.200798534556221986e-01,2.727108011843808466e-01
4.454536917840005161e-01,5.558708761914139540e-01
6.095491178979967062e-01,3.922615301086059825e-01
5.504253998923075430e-01,4.487168344064325631e-01
6.757220947008658607e-01,3.147690647046416657e-01
7.095762872046789127e-01,2.827593160856795018e-01
4.103269555047220352e-01,5.920694523354816940e-01
7.578587916620836973e-01,2.323630157068082291e-01
5.907338009307371296e-01,4.118831011127064845e-01
8.514142709536089981e-01,1.505737620924049169e-01
5.204512092209581109e-01,4.558071732815165977e-01
4.805633862254919952e-01,5.194598025073685621e-01
7.869165224213540144e-01,2.184283040382385965e-01
2.764857011064422165e-01,7.298119134428086019e-01
6.204058465360673402e-01,3.838913219589835113e-01
6.928891901596772041e-01,3.100329021159958787e-01
6.077382318847164289e-01,3.643766233403997745e-01
8.528644593398375662e-01,1.487591130425277020e-01
5.317979070345617565e-01,4.695227895129343021e-01
6.084230465198574578e-01,3.955332174480958862e-01
5.187977678747792698e-01,4.803773957959804330e-01
4.618003355563031764e-01,5.374825872483897093e-01
4.955698648864857447e-01,4.965129764556635017e-01
4.002041394467928948e-01,5.936434427181376261e-01
7.107024907955734605e-01,2.923114743659543935e-01
5.657309165360946412e-01,4.300224932427604840e-01
3.221108881985720318e-01,6.771875050154809728e-01
4.636450179938783056e-01,5.393971230280988349e-01
8.399552938034782201e-01,1.631028695342298662e-01
5.435860705108007673e-01,4.555109371245818495e-01
6.195720231798955702e-01,3.699418738371883508e-01
8.266660637771192643e-01,1.465847408097523119e-01
6.952663692213620905e-01,3.088216172294891981e-01
4.845101151383670590e-01,5.045530279898923220e-01
5.270550479987012871e-01,4.775494276160947016e-01
3.862036668263783001e-01,6.115401398620379236e-01
1.676187941275550930e-01,8.338721551903348628e-01
6.546693482419227994e-01,3.492345719130399706e-01
5.721346206810410395e-01,4.283988940109590970e-01
5.709021299064802601e-01,4.249645417195402897e-01
4.479172578954654371e-01,5.553081654074095708e-01
6.124902169228128024e-01,3.926664791506790375e-01
3.584433057594693106e-01,6.424332224847796313e-01
5.731648189945472982e-01,4.009395234998390234e-01
7.306088288155825339e-01,2.632053268306688842e-01
5.230328706063345212e-01,4.793774174170126190e-01
7.447918176135408519e-01,2.396669826358919231e-01
6.436678263107917797e-01,3.606795927675170987e-01
6.541423650824143010e-01,3.188039939427090297e-01
3.257546820683268063e-01,6.794677177784782529e-01
6.935055401724723456e-01,3.127379652137085575e-01
4.264465635120932574e-01,5.770097073857629599e-01
7.199089477869420328e-01,2.770932753065133980e-01
7.301143764547490811e-01,2.615956084229627554e-01
8.329656394459483693e-01,1.638670872849175564e-01
4.423452271105020595e-01,5.577066306289156783e-01
4.228648827715689729e-01,5.750969398472455252e-01
6.010582659904218916e-01,4.006789437502989992e-01
8.746915096296155046e-01,1.241505426758679476e-01
7.711053948667980773e-01,2.212697775787542398e-01
5.181355618726912748e-01,4.851309536978106740e-01
2.742559521462370475e-01,7.264083354157446770e-01
4.698549662708061958e-01,5.101977850254352242e-01
7.246800685754882787e-01,2.732997396022127656e-01
3.708566937018302201e-01,6.314915782384138421e-01
4.368998489633666438e-01,5.636241352371290647e-01
6.765048452851809557e-01,3.250114583872951712e-01
6.923012990662485988e-01,3.120998965258473534e-01
7.391082516683957770e-01,2.639124222628990157e-01
5.621279977721058696e-01,4.317338263414561284e-01
3.529792671815004113e-01,6.500902028893645879e-01
3.673642133655221631e-01,6.278627143659207821e-01
6.969100330229553997e-01,2.965971132031852697e-01
3.930675904452607394e-01,6.062790955835772877e-01
7.057815093042237864e-01,2.998723531116573859e-01
6.629943479897463243e-01,2.930106913545830194e-01
5.619122946224055504e-01,4.299577028452170047e-01
6.469985954496184632e-01,3.418384511805819814e-01
5.165312013830856142e-01,4.672423277747073111e-01
8.228774728812884298e-01,1.767029280912827405e-01
6.436398307144401976e-01,3.479960479006479201e-01
3.642569047826635931e-01,6.322661170179304513e-01
6.648767396756021242e-01,3.342628407166824966e-01
4.651197597262245464e-01,5.345056867203645812e-01
6.863583581717435100e-01,2.849761130550113042e-01
3.464970675283850499e-01,6.490147699478907573e-01
7.645223681851790465e-01,2.370281531582757173e-01
5.155054295064460668e-01,4.867499989910383240e-01
6.425486362887524727e-01,3.595777871406073967e-01
5.254993702962279523e-01,4.779637219143675342e-01
3.276868578293816725e-01,6.734227197229259998e-01
8.006966203427967610e-01,1.910085502699916393e-01
6.262046038300672635e-01,3.814087673250897703e-01
7.444663710505653453e-01,2.595962484577671869e-01
6.123367475958976236e-01,3.836723022980612074e-01
5.280606835072926275e-01,4.617417750850694169e-01
5.996714493054690065e-01,3.986717662790201788e-01
5.164899881466702425e-01,4.707912073629066940e-01
4.791214550249223714e-01,5.203363711382416046e-01
4.471446730756089005e-01,5.592708294600923224e-01
5.860647630987586565e-01,4.189395025934616879e-01
5.510998238356298318e-01,4.338905374167892903e-01
4.897828897623544009e-01,5.083839987204021860e-01
5.578320702439925061e-01,4.066973458860682067e-01
5.682121499634104067e-01,4.064531264755892881e-01
6.080899282544549589e-01,3.667567140961763283e-01
4.510471855940946795e-01,5.486238583835679750e-01
4.278608901909762841e-01,5.756845517264451706e-01
5.099095071521418943e-01,4.888021438909471716e-01
4.965106016616313012e-01,5.018224071258998720e-01
4.859358860366986832e-01,5.151222582919414705e-01
3.864606329026605280e-01,6.135298035872245315e-01
4.732789853104313327e-01,5.204708136478360947e-01
4.605767572114842778e-01,5.406953937179043157e-01
4.291653703300923883e-01,5.454218490904949590e-01
5.432343589459553979e-01,4.590483724110909214e-01
6.248056432678062988e-01,3.795484211698255672e-01
6.323220482683509225e-01,3.720540267611100460e-01
6.250741865083317972e-01,3.777211681435455604e-01
4.595718506575781070e-01,5.337761217507911438e-01
4.784173158089506384e-01,5.198068269896091165e-01
4.859869057484393351e-01,5.179110477869217632e-01
5.914121047687723731e-01,4.069897554885110735e-01
5.450654170762888606e-01,4.465776381919383531e-01
3.945200248613183747e-01,6.093628858533086667e-01
4.355524641636425720e-01,5.704354710621439839e-01
5.216702161101369750e-01,4.546609119699362433e-01
4.659691355424910308e-01,5.354718702277572184e-01
7.469284127669330031e-01,2.527593627248694852e-01
4.370684651828184442e-01,5.654418560242081560e-01
4.877947892258798768e-01,5.136545803995645754e-01
8.734298666446891346e-01,1.289987401472271755e-01
5.699940730064306793e-01,4.119554760180631492e-01
4.620734204303720838e-01,5.392168512939938818e-01
7.113419636225046805e-01,2.888199932076933596e-01
8.528804110479022427e-01,1.467172019038041619e-01
4.216387618007521043e-01,5.776583346336477964e-01
5.473891083616063691e-01,4.553806917868555848e-01
4.617215398470239096e-01,5.370249155128020702e-01
6.074403600532300995e-01,3.886769416752207662e-01
3.282633285570480952e-01,6.765719558340538287e-01
6.466675891808558729e-01,3.523579508164318974e-01
7.601792863560634661e-01,2.429822908649444113e-01
7.588417471779816958e-01,2.452242715680123253e-01
6.642119759025113535e-01,3.383295365344700656e-01
4.323134140580363605e-01,5.686690431356213882e-01
6.076731545121045741e-01,3.919375568380656372e-01
6.491374608091038390e-01,3.512825529020111026e-01
5.076817443281385067e-01,4.941010592174623350e-01
4.819697331575241162e-01,5.091506433217053429e-01
7.323802693991811052e-01,2.573438197453861154e-01
5.091540125297955299e-01,4.945088104311179400e-01
2.432270218481388802e-01,7.585974387384905038e-01
6.392929459393316138e-01,3.596281044133110005e-01
6.824888539629331285e-01,3.117107317458887028e-01
4.394639962389802479e-01,5.619655104747602881e-01
8.358295420271286691e-01,1.646498682814927506e-01
4.953510887561109466e-01,5.105582747401233856e-01
5.131807461827111450e-01,4.822782826687058155e-01
4.969823591935381146e-01,5.039530157919337450e-01
5.194003486475812226e-01,4.811849207919807192e-01
4.627112525804386589e-01,5.394725298897065091e-01
5.877177049440678314e-01,4.171674891688646469e-01
6.463187241096242097e-01,3.476037174120388817e-01
8.192089130150228549e-01,1.857506962965137509e-01
5.983628291003803001e-01,4.049111252423871488e-01
5.263723079977555841e-01,4.751616247544330207e-01
3.145660763945904437e-01,6.907121973593106645e-01
7.232112806197751320e-01,2.607064504580938191e-01
4.578104869953816825e-01,5.263850499072267874e-01
4.183567074106108175e-01,5.825414734660778748e-01
6.667506873438016068e-01,3.368316510543193920e-01
8.744031716680420452e-01,1.271586083436160863e-01
8.595412513298119617e-01,1.200901206145922884e-01
5.117568067675507537e-01,4.823016871855971277e-01
4.419199334244416355e-01,5.591361069743981949e-01
4.824916154021188786e-01,5.173442692802847631e-01
5.291830969738440249e-01,4.730605929202568172e-01
4.641030242938757322e-01,5.376210634358206120e-01
6.095813563296341719e-01,3.913907396139080230e-01
2.584560787564550433e-01,7.447754512545776695e-01
6.831908401649867679e-01,3.201928587711544982e-01
3.832885617910233300e-01,6.131779528722456352e-01
5.194894559693316038e-01,4.850669675976699846e-01
4.960267921342844666e-01,5.072035123969641512e-01
9.098551589584187305e-01,9.300445861706924111e-02
5.752195217465922994e-01,4.259726322294385970e-01
7.018780488028876219e-01,2.993741832046937779e-01
6.297262079931637002e-01,3.726262070704035034e-01
5.373769325707298261e-01,4.529261142774012594e-01
6.700304854007615996e-01,3.242092941935793005e-01
4.111945820025157405e-01,5.947475476155267282e-01
3.582622361511659248e-01,6.452626218891940324e-01
7.840815629621308291e-01,2.143642091762100466e-01
4.138695251522486740e-01,5.739725730999147846e-01
3.981665492587124211e-01,6.036179607210439002e-01
5.514288120275465666e-01,4.394184400958417447e-01
8.058558680334247937e-01,1.948371429312381053e-01
5.744704889067406839e-01,4.272146428361943693e-01
5.820245233197665069e-01,4.214353303322824207e-01
6.576582258907370804e-01,3.458439299684327173e-01
7.620637098188758340e-01,2.246624962321873975e-01
7.358887186585570950e-01,2.668523354965954830e-01
8.277932982388070959e-01,1.667685583846155173e-01
7.813598209425043351e-01,2.027904805938705313e-01
6.112907330922952021e-01,3.946687973007162453e-01
8.761989008585894245e-01,1.183768746016168327e-01
3.726390869462060662e-01,6.253543698884233004e-01
7.595836128591161307e-01,2.401343601079810597e-01
6.144447941574670002e-01,3.805597562613052265e-01
8.335374526376435611e-01,1.680482900377129885e-01
4.386062963872984777e-01,5.551615255112021252e-01
4.818915092681306800e-01,5.210513896947833734e-01
5.275134905032837773e-01,4.727549929689892627e-01
5.758972994915251276e-01,4.113564683774608710e-01
6.781121734312275384e-01,3.144073495922066197e-01
2.884873729794623087e-01,7.081915649845270666e-01
5.107589374291813256e-01,4.774858244967049581e-01
3.698280741620710854e-01,6.335559389164808763e-01
3.676853778297188846e-01,6.315519356393153316e-01
6.576082202601607474e-01,3.435466683421636302e-01
5.193523698312332293e-01,4.850320724304879594e-01
7.849823258785300073e-01,2.178015026245714303e-01
5.528342945626285587e-01,4.532322411544411067e-01
5.580376174180865512e-01,4.422077291175077751e-01
4.427766419346731985e-01,5.480706141406569420e-01
6.932835551887510661e-01,3.080045855835837343e-01
4.109808769170660847e-01,5.939632730194098764e-01
5.419731461581933640e-01,4.589069575412419999e-01
7.094606049925697988e-01,2.838981158948092887e-01
3.362728789545778030e-01,6.697835839566097516e-01
5.437253210595255348e-01,4.600814342958491343e-01
5.335781513625714734e-01,4.615285143580187266e-01
6.193254167821155010e-01,3.664611625592172905e-01
4.492717030322297966e-01,5.543564151685285157e-01
6.589359293248724381e-01,3.356849879423851601e-01
5.632635394782479210e-01,4.360068203822647370e-01
5.599921064563404549e-01,4.252597260005874791e-01
2.975355725509685190e-01,7.077646209259801369e-01
4.494779046291930147e-01,5.476859146619093011e-01
6.820090086554462250e-01,3.157168239534913767e-01
6.328678825107615369e-01,3.732275337626066447e-01
6.264948278901320000e-01,3.733068249886374868e-01
3.177804199418580167e-01,6.846513505872445782e-01
6.922795838642373800e-01,3.102869766151036268e-01
7.058996987594344796e-01,2.929749239978497455e-01
4.035578152769300209e-01,5.945771977774307882e-01
5.088683771827292590e-01,4.946072897790387279e-01
3.797611593585147327e-01,6.144296176226790029e-01
7.611678677985629360e-01,2.257182708002873350e-01
5.887477017209329366e-01,4.154911379080756251e-01
5.050179328270065771e-01,4.956996278860629768e-01
6.166465186490975858e-01,3.803164083397240214e-01
3.772403607620916643e-01,6.216751510621725263e-01
4.309774768105869014e-01,5.747293197358457340e-01
7.694407070829294426e-01,2.340189408317294439e-01
3.600746573648697102e-01,6.411908970510031835e-01
8.669862840417981165e-01,1.332483967235321698e-01
5.090746413573102869e-01,4.947310266781876353e-01
6.602409798339663460e-01,3.384410499198998723e-01
6.741491739328490107e-01,3.204984941303473667e-01
4.899044961291673661e-01,5.097635854965683055e-01
4.562638448147248726e-01,5.470733488270616007e-01
4.758764959771714653e-01,5.303205490475660921e-01
5.638709127690176848e-01,4.379028378938767396e-01
4.671242048439903094e-01,5.313334827548868988e-01
2.186153655199559176e-01,7.817431321816599166e-01
5.792257405270743176e-01,4.090457681735993889e-01
3.363840660700128105e-01,6.633116484122854040e-01
4.765856876190633362e-01,5.290750020182410918e-01
6.149194032950680011e-01,3.818262599414454228e-01
3.426727246492982104e-01,6.608147551137952824e-01
2.932907785682999369e-01,7.084650239186938148e-01
5.586961472292196751e-01,4.419872219126826929e-01
6.981831700831765408e-01,2.891369489450554831e-01
4.706282906309115499e-01,5.337184674894100977e-01
4.252553636119010272e-01,5.759678431401396015e-01
8.827358606823461074e-01,1.108717169008100467e-01
7.269891339432636990e-01,2.778100482029003393e-01
3.937254218261904137e-01,6.099523413288250318e-01
6.440491122489240272e-01,3.518355577380455901e-01
1.478197441170047144e-01,8.598872025200035019e-01
7.418116786562418685e-01,2.590391218026916187e-01
4.769979111384139436e-01,5.296802756135188250e-01
6.234141683449087035e-01,3.681528167333499302e-01
5.126980749767682255e-01,4.927538837397488769e-01
7.098321949752954829e-01,2.672863479877892745e-01
5.093583343972351019e-01,4.942101127720855969e-01
