8.392162803015947858e-01,1.607027475350973345e-01,1.556369042638372502e-01,3.284187787802646530e-01,7.723002443945950826e-03,1.381074168797953861e-01,5.714285714285713969e-01,0.000000000000000000e+00,5.485564304461941487e-02,1.919190066413526546e-02,6.876045195682922891e-03,6.365015826465115004e-03,2.982456140350877583e-01,1.162790697674418450e-01,3.207547169811320598e-01,9.433962264150942689e-02
8.568889624642787028e-01,1.869592875607053450e-01,1.353746482825357034e-01,2.260690129389367753e-01,1.278502074605744956e-02,2.374254049445865267e-01,3.296703296703296648e-01,2.272727272727272929e-01,8.982705286839143266e-02,2.491864914864429237e-02,1.054778636804770339e-02,1.060595914383033467e-02,2.105263157894737003e-01,9.302325581395347320e-02,3.870967741935483764e-01,1.290322580645160977e-01
6.623477078541808449e-01,2.942942739807058450e-01,3.219834726393565605e-01,3.434043601621515618e-02,1.181186893137419619e-02,2.071611253196930791e-01,3.956043956043955867e-01,4.545454545454545581e-02,7.826357231661830449e-02,2.643157630676167338e-02,9.498295870340921210e-03,9.773810759919253355e-03,3.333333333333333703e-01,1.627906976744185608e-01,5.135135135135134865e-01,1.891891891891891719e-01
5.382122328363606600e-01,1.394083967696577719e-01,4.586257345367319993e-01,3.037735062211176229e-02,5.154649263307635974e-03,2.638533674339300639e-01,2.857142857142856984e-01,0.000000000000000000e+00,1.039731640687771019e-01,1.200713757680054936e-02,4.320138883691458827e-03,4.285984776063081481e-03,1.929824561403508942e-01,0.000000000000000000e+00,4.074074074074073848e-01,0.000000000000000000e+00
4.472793234823227437e-01,7.042473063352897023e-02,5.568248765016885482e-01,1.425973655542415175e-01,4.644281713587628327e-03,1.892583120204603397e-01,4.175824175824175977e-01,4.545454545454545581e-02,7.409730033745780264e-02,1.105554211269363547e-02,3.965841189073037940e-03,3.840348331349036255e-03,1.929824561403508942e-01,2.325581395348836483e-02,2.820512820512820484e-01,2.564102564102563320e-02
5.718979356075329923e-01,6.225873527195233820e-02,4.321761201489724424e-01,5.159441283999973565e-02,7.950312339599297645e-03,1.018755328218243633e-01,7.252747252747253626e-01,9.090909090909091161e-02,4.336829219876926073e-02,1.804755514644342668e-02,6.545553964131155082e-03,6.539666725277152107e-03,6.315789473684211286e-01,3.023255813953488191e-01,5.373134328358208922e-01,1.940298507462686339e-01
3.973732565917337811e-01,6.318967242076160840e-02,6.068167263815944512e-01,3.781464742654560424e-02,1.244103516409364799e-02,1.918158567774935763e-01,3.956043956043955867e-01,0.000000000000000000e+00,7.773962465218162143e-02,3.329593671278048561e-02,1.194497023502581398e-02,1.029441861045149280e-02,5.438596491228070429e-01,4.651162790697673799e-01,8.378378378378378288e-01,5.405405405405404595e-01
6.425919983087501342e-01,8.591739105194114157e-02,3.597455832864856484e-01,1.379721519655104089e-01,6.247719463567251094e-03,1.508951406649616245e-01,5.384615384615384359e-01,9.090909090909091161e-02,5.827433335538939607e-02,1.226433769670890600e-02,4.394207433875481350e-03,5.152001453503017928e-03,1.578947368421052544e-01,9.302325581395347320e-02,1.799999999999999933e-01,7.999999999999998779e-02
3.289666540676037254e-01,9.044182584752565035e-02,6.730110412005132492e-01,4.009205959983905970e-02,1.304543185806500069e-02,2.267689684569479669e-01,3.296703296703296648e-01,0.000000000000000000e+00,9.263217097862766480e-02,3.448872060180874916e-02,1.234969551769921417e-02,1.082198613896862699e-02,2.631578947368421462e-01,9.302325581395347320e-02,4.838709677419354982e-01,1.290322580645160977e-01
6.455116320125769969e-01,2.923748587684896205e-02,3.593029814805349109e-01,7.438549939604964523e-02,8.041396892709348418e-03,2.438192668371696459e-01,3.186813186813186594e-01,1.363636363636363535e-01,9.530461918066691906e-02,1.859946530175170948e-02,6.659144502775341846e-03,6.674305596120662550e-03,1.578947368421052544e-01,6.976744186046510143e-02,2.999999999999999889e-01,9.999999999999997780e-02
6.267004494691138516e-01,5.354401886672621735e-02,3.784868740964420497e-01,9.453666356127146675e-02,6.731404032457269371e-03,1.815856777493606022e-01,4.395604395604395531e-01,0.000000000000000000e+00,6.999035834806362211e-02,1.337672062949785655e-02,4.851559006255803247e-03,5.562791032559928801e-03,2.456140350877193124e-01,6.976744186046510143e-02,3.414634146341463672e-01,7.317073170731705489e-02
3.403810586480373601e-01,5.567425490229176849e-02,6.657287165002812035e-01,7.707269259056993838e-02,5.950197310244376148e-03,1.977834612105711654e-01,3.956043956043955867e-01,4.545454545454545581e-02,7.721567698774495225e-02,1.416459278752579126e-02,5.071588886558407554e-03,4.923530969772044533e-03,8.771929824561403022e-02,2.325581395348836483e-02,1.351351351351351981e-01,2.702702702702701465e-02
5.565588373405987443e-01,5.007125799017542178e-01,4.134600563520180461e-01,1.041214900337759097e-01,3.035089602696340247e-03,2.114236999147484919e-01,3.626373626373626258e-01,0.000000000000000000e+00,8.294713160854892686e-02,8.857898590358988591e-03,3.205952420240975025e-03,2.514319427559031685e-03,1.929824561403508942e-01,0.000000000000000000e+00,3.235294117647058432e-01,0.000000000000000000e+00
8.164456324052804526e-01,6.431945048833677403e-02,1.854650720866113378e-01,1.226363053479759824e-01,1.087199971137925436e-02,2.208013640238704056e-01,3.736263736263736313e-01,0.000000000000000000e+00,8.315523059617546675e-02,1.891421237377105546e-02,7.330479317036623504e-03,9.002871074403406143e-03,3.157894736842105643e-01,1.162790697674418450e-01,5.142857142857142350e-01,1.428571428571428215e-01
6.266396614888725125e-01,4.669543827915235701e-01,3.449652799991416163e-01,8.410966279370021836e-02,1.857146745042117034e-02,2.190963341858482294e-01,4.065934065934065922e-01,4.545454545454545581e-02,7.536557930258716564e-02,3.362910496975711483e-02,1.204008796428169582e-02,1.536176429424469109e-02,4.210526315789474006e-01,2.790697674418604057e-01,6.315789473684210176e-01,3.157894736842104533e-01
5.809874265882338795e-01,9.931367979422511816e-02,4.206243891386832190e-01,6.111832476607270692e-02,6.227510862734620192e-03,1.939471440750212827e-01,3.956043956043955867e-01,9.090909090909091161e-02,7.760641761885027357e-02,1.522744024012588973e-02,5.497021042015890271e-03,5.152995942584373892e-03,2.280701754385965063e-01,4.651162790697672966e-02,3.513513513513513709e-01,5.405405405405404318e-02
6.473856966645045175e-01,4.118383503255651501e-02,3.563173350722854682e-01,6.599150569225403773e-02,7.064045051766958475e-03,2.020460358056265782e-01,3.846153846153846367e-01,9.090909090909091161e-02,7.963092451281426898e-02,1.768490557067432453e-02,6.332664610743192132e-03,5.847327819984272576e-03,1.228070175438596562e-01,6.976744186046510143e-02,1.944444444444444753e-01,8.333333333333331483e-02
6.041905981534282377e-01,5.534589216663899497e-02,3.985102439146949171e-01,4.602010654083488195e-02,8.658385693037911127e-03,2.301790281329923193e-01,3.186813186813186594e-01,4.545454545454545581e-02,9.123335389527921502e-02,2.593080052406065983e-02,9.304894534201229445e-03,7.186402170598939210e-03,2.105263157894737003e-01,9.302325581395347320e-02,3.999999999999999667e-01,1.333333333333333037e-01
5.185228346913390851e-01,3.315257648432948234e-01,4.627198578112173832e-01,5.561943782908299050e-02,3.484844505137487357e-03,1.943734015345268407e-01,4.065934065934065922e-01,1.363636363636363535e-01,7.660292463442068545e-02,9.562322962487724773e-03,3.423662079717132694e-03,2.882559497946500689e-03,2.105263157894737003e-01,0.000000000000000000e+00,3.157894736842105088e-01,0.000000000000000000e+00
4.598760530656706425e-01,2.530369822755456077e-01,5.300688711971406342e-01,4.849573476174556808e-02,5.451327539352873730e-03,1.909633418584825160e-01,4.175824175824175977e-01,4.545454545454545581e-02,7.364173228346455879e-02,1.266786983802265301e-02,4.562177102288168112e-03,4.507693096683175471e-03,2.807017543859649522e-01,2.325581395348836483e-02,4.102564102564101867e-01,2.564102564102563320e-02
8.372365903728558045e-01,1.143947376629333018e-01,1.613034022347264451e-01,2.425066899306259627e-01,3.058332839555740271e-02,1.670929241261721876e-01,4.285714285714286031e-01,4.545454545454545581e-02,7.256166149962961498e-02,8.316237252310076933e-02,2.980372698741528062e-02,2.528139599447612809e-02,6.140350877192982670e-01,5.348837209302325091e-01,8.750000000000000000e-01,5.749999999999998446e-01
6.467463710945047239e-01,2.081744230325193734e-01,3.446076189983001692e-01,9.483825811512433535e-02,4.418471896373273554e-03,1.641091219096333931e-01,4.835164835164835195e-01,9.090909090909091161e-02,6.431505844378147818e-02,1.168471542572173914e-02,4.196553993861325271e-03,3.647532132431988323e-03,4.385964912280702066e-01,0.000000000000000000e+00,5.555555555555555802e-01,0.000000000000000000e+00
3.218500349081337975e-01,6.163930921837868643e-02,6.833252473908781877e-01,1.018587796587482469e-01,2.063782636585964614e-03,1.824381926683716904e-01,4.285714285714286031e-01,1.818181818181818232e-01,7.234766385909077724e-02,4.361008853081349904e-03,1.589488507321140838e-03,1.706004833981145108e-03,3.508771929824561209e-02,0.000000000000000000e+00,5.000000000000004441e-02,0.000000000000000000e+00
5.608679652347646760e-01,4.196716573364924624e-02,4.455360834172624740e-01,7.412836803578966294e-02,1.568636745883482050e-02,1.184995737425404844e-01,5.384615384615384359e-01,2.727272727272727626e-01,5.750678224045523146e-02,4.605636522341384487e-02,1.648932416998433875e-02,1.293530998300553188e-02,5.087719298245614308e-01,5.813953488372092249e-01,5.799999999999998490e-01,4.999999999999999445e-01
6.759106530547194236e-01,2.545003108853252094e-01,3.117610926111447633e-01,3.747981063365354859e-02,1.233733217981499222e-02,2.472293265132139706e-01,3.186813186813186594e-01,9.090909090909091161e-02,9.510867593163754852e-02,1.994795888453198759e-02,7.146241529036424268e-03,1.023990312971547433e-02,1.754385964912280604e-01,2.325581395348836483e-02,3.333333333333332593e-01,3.333333333333333287e-02
4.406071054879815430e-01,6.450984787173841273e-02,5.648619538978116861e-01,3.778048858742666383e-02,6.348181876960166427e-03,1.935208866155157525e-01,4.065934065934065922e-01,3.181818181818182323e-01,7.535692653802888996e-02,1.381023263346300295e-02,4.947213849760142244e-03,5.251026821181344929e-03,3.157894736842105643e-01,2.325581395348836483e-02,4.736842105263157077e-01,2.631578947368420907e-02
7.522794054465196112e-01,9.101949002004519618e-02,2.497564665572990228e-01,6.038199945857621737e-02,1.746909550079623480e-02,1.687979539641943638e-01,4.065934065934065922e-01,1.363636363636363535e-01,7.665484122177035342e-02,6.075969780150379529e-02,2.202438519889164323e-02,1.444991507716296593e-02,6.666666666666667407e-01,8.604651162790696306e-01,1.000000000000000000e+00,9.736842105263155966e-01
2.335801455262661031e-01,1.400599238996748652e-01,7.679246317773658070e-01,1.182514373798096430e-02,5.458967805877533441e-02,1.133844842284739834e-01,5.604395604395604469e-01,4.545454545454545581e-02,5.573147696160620640e-02,1.430075698657459204e-01,5.120185732208633322e-02,4.499882425525553176e-02,2.456140350877193124e-01,1.395348837209302029e-01,2.692307692307692180e-01,1.153846153846153633e-01
6.114951422210352927e-01,4.171823366417467399e-02,3.935670890457045878e-01,1.265900962563094589e-01,1.144069223190532364e-02,2.659846547314577703e-01,2.857142857142856984e-01,4.545454545454545581e-02,1.033223525630724698e-01,2.319246087765445413e-02,8.303739250775089148e-03,9.512700133181289583e-03,1.754385964912280604e-01,9.302325581395347320e-02,3.703703703703703498e-01,1.481481481481481122e-01
4.741078329861346807e-01,8.586817841611171787e-02,5.300003163501797454e-01,7.039151344105092079e-02,1.033709226780677413e-02,2.199488491048593175e-01,3.626373626373626258e-01,0.000000000000000000e+00,8.476940382452191614e-02,1.774955061670639364e-02,6.423859215566927669e-03,8.563421617051085455e-03,8.771929824561403022e-02,2.325581395348836483e-02,1.470588235294117974e-01,2.941176470588234559e-02
4.273544242271695159e-01,5.285255216463614208e-02,5.787155528694000184e-01,1.300050580612037154e-01,3.826182110460611165e-03,2.084398976982096974e-01,3.736263736263736313e-01,0.000000000000000000e+00,8.203974503187100309e-02,1.168334863974220331e-02,4.278042970064593019e-03,3.168379797840850491e-03,2.105263157894737003e-01,4.651162790697672966e-02,3.428571428571428603e-01,5.714285714285714107e-02
3.919912387275824583e-01,1.131507740688066643e-01,6.091804112271623772e-01,1.352913973005603898e-01,7.134193538920067038e-03,2.139812446717817285e-01,3.626373626373626258e-01,0.000000000000000000e+00,8.321709786276713927e-02,1.943272566585594816e-02,6.957461030708670703e-03,5.910086278486555156e-03,2.982456140350877583e-01,6.976744186046510143e-02,5.000000000000000000e-01,8.823529411764705066e-02
6.464420637186958363e-01,4.079855167697509638e-02,3.591266764714056148e-01,5.053350109258351874e-02,1.625375692638169473e-02,2.301790281329923193e-01,3.406593406593406703e-01,0.000000000000000000e+00,9.015236731772162393e-02,4.349688569485053724e-02,1.714536691227308909e-02,1.347690328961207926e-02,3.157894736842105643e-01,2.093023255813953043e-01,5.625000000000000000e-01,2.812499999999999445e-01
2.945116442775913557e-01,7.969495100971801804e-02,7.096350347092627020e-01,3.295247882614224522e-02,8.090639378680116942e-03,1.564364876385336556e-01,5.054945054945054750e-01,4.545454545454545581e-02,6.117829021372327147e-02,1.933812776801344807e-02,6.956283863472562286e-03,6.675885880790971734e-03,4.385964912280702066e-01,1.860465116279069464e-01,5.319148936170212671e-01,1.702127659574467766e-01
6.881964096635037054e-01,1.355574740822629853e-01,3.075415307683336263e-01,5.365386284348605539e-02,2.029683696706396229e-02,2.387041773231031450e-01,3.516483516483516758e-01,1.363636363636363535e-01,8.611129491166544248e-02,6.853820819909178796e-02,2.456732195060502139e-02,1.682151946048709296e-02,5.263157894736842923e-01,6.046511627906976383e-01,9.090909090909089496e-01,7.878787878787877341e-01
9.463353545478222495e-01,1.869292762201714420e-02,5.812537747862051019e-02,1.307315676774231106e-01,2.108893342159105788e-02,2.173913043478260809e-01,3.626373626373626258e-01,3.181818181818182323e-01,8.345813916117626741e-02,5.970427481910294681e-02,2.137763154841330893e-02,1.747042820788525380e-02,3.157894736842105643e-01,2.093023255813953043e-01,5.294117647058823595e-01,2.647058823529411797e-01
4.924093537959441935e-01,2.970803536553807689e-01,4.926901338826879528e-01,4.285651676772261887e-02,7.311297136696496592e-03,2.216538789428814937e-01,3.406593406593406703e-01,4.545454545454545581e-02,8.787197054913588323e-02,1.861849790769768212e-02,6.677485844905148814e-03,6.062207333305511675e-03,2.982456140350877583e-01,9.302325581395347320e-02,5.312500000000000000e-01,1.249999999999999722e-01
8.290151531456140255e-01,3.404813397875590397e-02,1.751911363185944537e-01,2.823925863326637309e-01,9.539010580047631999e-03,2.740835464620630657e-01,2.857142857142856984e-01,0.000000000000000000e+00,1.056725052225614553e-01,1.943048246665405460e-02,6.969769200712345840e-03,7.931490977633333037e-03,1.929824561403508942e-01,2.325581395348836483e-02,4.074074074074073848e-01,3.703703703703702110e-02
5.983370292812750790e-01,1.625710629069818114e-01,3.961647871883939853e-01,1.126136818415533758e-01,1.420961497757644923e-02,2.011935208866154901e-01,4.285714285714286031e-01,4.545454545454546413e-01,7.200197536283572952e-02,2.899723383096035334e-02,1.038187202933023474e-02,1.174623306302178226e-02,2.982456140350877583e-01,2.558139534883720478e-01,4.249999999999999889e-01,2.750000000000000222e-01
7.566702790868844453e-01,9.713023772433347636e-02,2.430325455793038436e-01,4.707310676794140142e-02,1.540282416947659667e-02,2.506393861892582953e-01,3.296703296703296648e-01,9.090909090909091161e-02,9.274817210348705598e-02,2.855506790507552142e-02,1.064961481420408605e-02,1.277758770093881044e-02,2.807017543859649522e-01,1.627906976744185608e-01,5.161290322580645018e-01,2.258064516129031918e-01
4.754168736949476726e-01,7.786364207381646363e-01,4.738821048975390138e-01,4.721981311576263496e-02,3.265088265471074135e-03,2.361466325660698806e-01,3.186813186813186594e-01,2.272727272727272929e-01,9.385681628506112317e-02,8.819779308069429155e-03,3.161565430214827600e-03,2.710001405579069537e-03,1.578947368421052544e-01,0.000000000000000000e+00,2.999999999999999889e-01,0.000000000000000000e+00
6.044385270106281682e-01,7.255315385947021245e-02,3.979700509034104217e-01,7.164184608135118482e-02,3.470615537119386106e-03,2.924126172208013630e-01,2.637362637362637430e-01,1.363636363636363535e-01,1.147096997490698045e-01,1.084402177949685651e-02,3.983187916552778998e-03,2.889864944336125591e-03,1.929824561403508942e-01,0.000000000000000000e+00,4.400000000000000022e-01,0.000000000000000000e+00
7.383498638149178506e-01,2.263035321622494656e-01,2.518214550728441470e-01,1.614260665334999456e-01,8.417823627426778560e-03,1.069906223358908642e-01,6.813186813186813406e-01,0.000000000000000000e+00,4.592062710911135742e-02,2.218027088385145576e-02,7.987819155545281685e-03,6.927458053877334071e-03,6.842105263157894912e-01,4.186046511627906641e-01,6.190476190476190688e-01,2.857142857142856429e-01
5.999548698479513220e-01,6.473296972976663732e-02,4.038585670911405412e-01,8.373315592163471655e-02,5.906983037873566461e-03,1.952259164535379288e-01,4.065934065934065922e-01,4.545454545454545581e-02,7.565977329756856662e-02,1.135744831735826729e-02,4.139937270261380767e-03,4.886080292801916504e-03,2.982456140350877583e-01,4.651162790697672966e-02,4.473684210526315264e-01,5.263157894736841119e-02
5.125546423998801338e-01,9.674710416243322009e-02,4.890027607624967132e-01,6.694337105258767184e-02,1.951138997271180051e-02,2.762148337595907721e-01,2.747252747252747485e-01,0.000000000000000000e+00,1.066866641669791116e-01,4.213051322696696743e-02,1.513484119468100006e-02,1.623445776973530402e-02,2.280701754385965063e-01,9.302325581395347320e-02,5.000000000000000000e-01,1.538461538461538269e-01
5.056472159939480182e-01,9.092798149759129256e-02,4.957002204670502565e-01,7.572942858086917362e-02,5.277016973559261678e-03,2.357203751065643504e-01,3.296703296703296648e-01,0.000000000000000000e+00,9.338090551181101040e-02,9.910895945431593551e-03,3.586642956290755045e-03,4.377609355082795820e-03,1.754385964912280604e-01,2.325581395348836483e-02,3.225806451612903136e-01,3.225806451612902442e-02
3.673054470604713018e-01,1.693142639390512461e-01,6.295163668407288693e-01,1.638429950923385447e-02,1.408966331687795670e-02,2.753623188405797118e-01,2.637362637362637430e-01,1.818181818181818232e-01,1.147356580427446315e-01,3.660166401164513528e-02,1.311436695578713230e-02,1.173198922826802250e-02,3.333333333333333703e-01,2.093023255813953043e-01,7.600000000000000089e-01,3.599999999999999312e-01
4.420989566518164771e-01,7.334013412952777866e-02,5.617425599906894496e-01,5.557668054328302604e-02,7.471162258947065989e-03,2.105711849957374038e-01,3.736263736263736313e-01,1.363636363636363535e-01,8.289276340457440995e-02,2.069313663023577415e-02,7.443896127986055974e-03,6.186710115789352711e-03,1.578947368421052544e-01,4.651162790697672966e-02,2.571428571428571175e-01,5.714285714285714107e-02
5.154930525532958052e-01,6.130755165794098127e-02,4.892581329561652703e-01,8.681816301424059856e-02,3.749085192413282447e-03,2.156862745098039047e-01,3.516483516483516758e-01,9.090909090909091161e-02,8.567458479454773124e-02,1.247882751569158628e-02,4.556310465814610022e-03,3.107149632503881757e-03,2.631578947368421462e-01,4.651162790697672966e-02,4.545454545454545303e-01,6.060606060606059386e-02
5.885720972710799526e-01,7.105678683612925983e-02,4.149771546964155511e-01,1.248978590611940220e-01,7.267409594381475310e-03,1.713554987212276004e-01,4.615384615384615641e-01,2.727272727272727626e-01,6.691635136517025406e-02,1.521949601641592667e-02,5.529422851051173093e-03,6.002416383385968807e-03,3.157894736842105643e-01,6.976744186046510143e-02,4.186046511627907196e-01,6.976744186046510143e-02
6.613379647923613991e-01,1.445695478700773917e-01,3.351032821220386593e-01,1.010282648316377513e-01,3.712391724831736947e-03,2.122762148337595800e-01,3.626373626373626258e-01,0.000000000000000000e+00,8.410412984091272803e-02,1.076168531017243808e-02,3.853398428978660820e-03,3.075407931337999397e-03,1.929824561403508942e-01,4.651162790697672966e-02,3.235294117647058432e-01,5.882352941176469119e-02
7.274214778509024981e-01,1.543534340616529998e-01,2.688784626731374749e-01,1.344955092041598688e-01,8.080519774893754614e-03,2.182438192668371413e-01,3.516483516483516758e-01,3.636363636363637020e-01,8.564480910474424336e-02,1.919893614937378049e-02,6.884606383707993910e-03,6.696936121859607162e-03,1.754385964912280604e-01,2.325581395348836483e-02,3.030303030303030387e-01,3.030303030303028999e-02
4.575126461162084546e-01,1.530595509177213320e-01,5.395461388345769160e-01,7.198345264264906229e-02,7.100703658432609526e-03,1.918158567774935763e-01,4.175824175824175977e-01,0.000000000000000000e+00,7.397919010123733818e-02,1.376577461523153731e-02,5.037381382381554001e-03,5.871559291135400663e-03,2.807017543859649522e-01,2.325581395348836483e-02,4.102564102564101867e-01,2.564102564102563320e-02
5.538906232724238876e-01,1.542068997258914387e-01,4.423386175487585836e-01,8.049095723474972153e-02,1.601988293508922398e-03,2.983802216538788965e-01,2.527472527472527375e-01,0.000000000000000000e+00,1.181912260967378919e-01,4.606223972288102028e-03,1.652471728204269429e-03,1.334990244590770689e-03,5.263157894736839038e-02,0.000000000000000000e+00,1.250000000000000000e-01,0.000000000000000000e+00
2.200505026335952685e-01,1.527863625615161758e-01,7.805454345050217846e-01,2.526482927282982377e-02,3.609238185389505686e-03,1.705029838022165123e-01,4.615384615384615641e-01,1.363636363636363535e-01,6.746088557112178696e-02,1.001046857546965957e-02,3.584852430863844520e-03,2.981000332260484026e-03,2.807017543859649522e-01,0.000000000000000000e+00,3.720930232558139483e-01,0.000000000000000000e+00
4.724622543467292823e-01,1.881605208547816599e-01,5.219380730786049583e-01,3.546053103053382199e-02,2.271403447402643716e-02,2.335890878090366440e-01,3.626373626373626258e-01,1.818181818181818232e-01,8.475012052064918866e-02,4.813302947020619421e-02,1.723284662851900378e-02,1.881668933449414521e-02,3.157894736842105643e-01,2.558139534883720478e-01,5.294117647058823595e-01,3.235294117647058432e-01
5.555244260831734282e-01,4.464775431162244096e-02,4.510008943713079144e-01,6.598576228993828507e-02,4.894985931638215493e-03,2.612958226768968273e-01,2.857142857142856984e-01,9.090909090909091161e-02,1.032138839787883344e-01,1.062766257034640852e-02,3.805538055175334156e-03,4.070080059837475478e-03,1.228070175438596562e-01,4.651162790697672966e-02,2.592592592592592449e-01,7.407407407407405608e-02
3.160757721223489414e-01,8.368540378641603494e-02,6.891128581356007476e-01,2.462494337691677887e-02,3.338196716576740525e-02,2.399829497016197632e-01,2.417582417582417598e-01,0.000000000000000000e+00,1.197553430821147180e-01,9.917621977528121024e-02,3.688757641259268055e-02,2.784248529456999702e-02,3.333333333333333703e-01,3.488372093023255349e-01,8.260869565217390242e-01,6.521739130434781595e-01
4.448900761067386411e-01,1.535372637814278185e-01,5.512415047381308275e-01,8.203836037136394421e-02,1.320466838565590752e-02,2.561807331628303541e-01,3.076923076923077094e-01,0.000000000000000000e+00,9.671541057367828709e-02,1.967860088258346213e-02,7.046074019740224473e-03,1.096588022396304679e-02,7.017543859649122417e-02,2.325581395348836483e-02,1.379310344827586188e-01,3.448275862068964775e-02
5.199078144031098470e-01,1.270696137531750203e-01,4.786888123323044808e-01,5.820220696047632286e-02,1.519027638436821689e-02,3.205456095481670764e-01,2.417582417582417598e-01,4.545454545454545581e-02,1.237064116985376605e-01,3.566481717144589364e-02,1.278883576770040859e-02,1.266956631860623531e-02,7.017543859649122417e-02,4.651162790697672966e-02,1.739130434782608647e-01,8.695652173913041849e-02
3.135654998754587863e-01,5.178009153740627257e-02,6.934648091389841174e-01,4.166272697809636494e-02,6.444190738002788035e-03,2.122762148337595800e-01,3.626373626373626258e-01,1.363636363636363535e-01,8.364133054796721312e-02,1.390206693651356920e-02,4.996732186022839750e-03,5.338476318149568307e-03,2.105263157894737003e-01,4.651162790697672966e-02,3.529411764705882582e-01,5.882352941176469119e-02
5.437946154631714268e-01,1.111258753465400873e-01,4.573609295890180837e-01,6.914727974556134082e-02,8.235837196940333158e-03,2.250639386189258184e-01,3.406593406593406703e-01,0.000000000000000000e+00,8.678801513447181870e-02,1.618033020243613701e-02,5.796832996200910852e-03,6.828795454175858731e-03,1.754385964912280604e-01,6.976744186046510143e-02,3.125000000000000000e-01,9.374999999999998612e-02
